TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,Description
TXN001259,ACC0054,CUST0054,BR003,2024-02-26,18897.79,Withdrawal,Online,Completed,Monthly deposit
TXN001260,ACC0434,CUST0434,BR002,2024-06-23,19086.17,Transfer,Online,Completed,Wire transfer
TXN001261,ACC0194,CUST0194,BR003,2023-02-14,4900.99,Transfer,ATM,Completed,Transfer to savings
TXN001262,ACC0417,CUST0417,BR009,2023-01-29,2159.6,Deposit,Online,Completed,Monthly deposit
TXN001263,ACC0185,CUST0185,BR007,2022-05-28,8524.38,Payment,Phone,Pending,Overdraft fee
TXN001264,ACC0424,CUST0424,BR008,2024-10-22,8809.13,Transfer,Phone,Completed,Wire transfer
TXN001265,ACC0219,CUST0219,BR007,2022-05-26,14233.12,Deposit,Phone,Completed,Loan payment
TXN001266,ACC0027,CUST0027,BR010,2023-11-09,573.34,Fee,ATM,Completed,Interest credit
TXN001267,ACC0035,CUST0035,BR003,2023-08-13,1878.68,Transfer,Phone,Completed,Transfer to savings
TXN001268,ACC0317,CUST0317,BR001,2022-08-16,14573.49,Interest,ATM,Completed,Transfer to savings
TXN001269,ACC0134,CUST0134,BR004,2023-11-17,22201.82,Deposit,Mobile,Completed,Monthly deposit
TXN001270,ACC0121,CUST0121,BR008,2022-05-30,20143.5,Transfer,Phone,Completed,Monthly deposit
TXN001271,ACC0178,CUST0178,BR002,2024-05-02,14957.71,Transfer,Online,Completed,Bill payment
TXN001272,ACC0139,CUST0139,BR001,2022-08-02,899.65,Transfer,ATM,Completed,Loan payment
TXN001273,ACC0011,CUST0011,BR001,2022-02-23,19342.59,Fee,Phone,Completed,Monthly deposit
TXN001274,ACC0283,CUST0283,BR008,2022-04-17,9684.25,Withdrawal,Mobile,Completed,Bill payment
TXN001275,ACC0060,CUST0060,BR008,2022-08-30,22429.7,Refund,ATM,Completed,Monthly deposit
TXN001276,ACC0122,CUST0122,BR004,2022-07-08,14719.55,Deposit,Phone,Failed,Monthly deposit
TXN001277,ACC0448,CUST0448,BR004,2022-04-27,1924.53,Deposit,Mobile,Completed,Overdraft fee
TXN001278,ACC0336,CUST0336,BR004,2023-08-22,3251.61,Withdrawal,Online,Completed,Direct deposit
TXN001279,ACC0106,CUST0106,BR008,2024-01-02,22442.03,Fee,Branch,Failed,Direct deposit
TXN001280,ACC0150,CUST0150,BR004,2024-12-14,22325.53,Withdrawal,Phone,Completed,Transfer to savings
TXN001281,ACC0362,CUST0362,BR010,2024-09-22,7001.8,Deposit,Mobile,Completed,Service fee
TXN001282,ACC0380,CUST0380,BR009,2023-03-08,3077.47,Payment,Mobile,Completed,Wire transfer
TXN001283,ACC0333,CUST0333,BR008,2022-08-22,542.03,Fee,ATM,Completed,ATM withdrawal
TXN001284,ACC0031,CUST0031,BR005,2024-02-26,12388.98,Fee,Branch,Completed,Transfer to savings
TXN001285,ACC0095,CUST0095,BR007,2024-12-26,1315.97,Withdrawal,Phone,Failed,Overdraft fee
TXN001286,ACC0387,CUST0387,BR006,2023-06-22,20257.99,Transfer,Online,Pending,Transfer to savings
TXN001287,ACC0444,CUST0444,BR007,2022-04-27,20186.84,Transfer,ATM,Failed,Wire transfer
TXN001288,ACC0218,CUST0218,BR010,2024-11-28,6509.92,Refund,Branch,Failed,Bill payment
TXN001289,ACC0465,CUST0465,BR001,2023-07-29,19991.73,Refund,Online,Completed,Service fee
TXN001290,ACC0173,CUST0173,BR010,2024-03-19,974.77,Withdrawal,ATM,Completed,Overdraft fee
TXN001291,ACC0007,CUST0007,BR002,2023-09-21,14215.34,Withdrawal,ATM,Completed,Monthly deposit
TXN001292,ACC0226,CUST0226,BR001,2024-08-13,934.72,Withdrawal,Phone,Completed,ATM withdrawal
TXN001293,ACC0142,CUST0142,BR010,2023-10-06,23832.8,Withdrawal,ATM,Completed,Wire transfer
TXN001294,ACC0066,CUST0066,BR004,2022-12-24,3681.08,Transfer,Online,Completed,Bill payment
TXN001295,ACC0351,CUST0351,BR009,2024-06-20,14501.47,Deposit,Mobile,Completed,Service fee
TXN001296,ACC0500,CUST0500,BR005,2022-02-03,16962.91,Fee,ATM,Completed,Loan payment
TXN001297,ACC0180,CUST0180,BR002,2022-06-08,12678.38,Deposit,Online,Completed,Interest credit
TXN001298,ACC0425,CUST0425,BR007,2022-05-27,16050.76,Fee,Mobile,Completed,Interest credit
TXN001299,ACC0172,CUST0172,BR007,2024-02-07,11772.42,Refund,Phone,Completed,Service fee
TXN001300,ACC0477,CUST0477,BR003,2022-02-22,2664.74,Deposit,ATM,Completed,Direct deposit
TXN001301,ACC0402,CUST0402,BR010,2023-12-06,23499.1,Withdrawal,Phone,Completed,Transfer to savings
TXN001302,ACC0391,CUST0391,BR002,2022-06-08,23966.04,Refund,Phone,Completed,Direct deposit
TXN001303,ACC0376,CUST0376,BR007,2022-09-06,21191.4,Transfer,Online,Completed,Direct deposit
TXN001304,ACC0226,CUST0226,BR006,2023-07-06,4883.64,Transfer,Mobile,Completed,Interest credit
TXN001305,ACC0119,CUST0119,BR008,2023-10-07,18707.23,Deposit,Mobile,Failed,Transfer to savings
TXN001306,ACC0186,CUST0186,BR002,2023-12-22,14015.82,Deposit,ATM,Completed,Wire transfer
TXN001307,ACC0403,CUST0403,BR007,2023-04-16,14237.86,Fee,Mobile,Completed,Transfer to savings
TXN001308,ACC0346,CUST0346,BR010,2022-10-10,15142.59,Payment,ATM,Completed,Transfer to savings
TXN001309,ACC0259,CUST0259,BR003,2024-10-09,15819.42,Payment,Mobile,Completed,ATM withdrawal
TXN001310,ACC0215,CUST0215,BR005,2024-08-20,18573.92,Deposit,Online,Completed,Bill payment
TXN001311,ACC0038,CUST0038,BR003,2024-11-20,21673.33,Interest,Branch,Completed,Direct deposit
TXN001312,ACC0124,CUST0124,BR005,2022-09-01,8426.84,Fee,ATM,Completed,Monthly deposit
TXN001313,ACC0038,CUST0038,BR006,2024-07-08,22767.75,Transfer,Branch,Completed,Bill payment
TXN001314,ACC0376,CUST0376,BR003,2024-11-09,2103.9,Interest,Phone,Completed,Wire transfer
TXN001315,ACC0195,CUST0195,BR006,2024-06-17,4426.29,Payment,ATM,Completed,Service fee
TXN001316,ACC0253,CUST0253,BR006,2022-04-09,14107.64,Interest,Phone,Failed,Service fee
TXN001317,ACC0166,CUST0166,BR007,2023-10-15,18934.93,Refund,Online,Completed,Loan payment
TXN001318,ACC0221,CUST0221,BR009,2023-07-24,14382.69,Transfer,Online,Completed,Service fee
TXN001319,ACC0141,CUST0141,BR008,2024-06-17,5598.6,Deposit,ATM,Completed,Loan payment
TXN001320,ACC0342,CUST0342,BR005,2022-10-16,2408.44,Transfer,Phone,Completed,Monthly deposit
TXN001321,ACC0492,CUST0492,BR009,2023-02-04,176.56,Fee,Online,Completed,Overdraft fee
TXN001322,ACC0219,CUST0219,BR008,2024-12-02,3163.21,Transfer,Online,Pending,ATM withdrawal
TXN001323,ACC0228,CUST0228,BR007,2024-10-07,6583.78,Fee,ATM,Completed,Interest credit
TXN001324,ACC0412,CUST0412,BR002,2023-04-01,18186.77,Withdrawal,Phone,Completed,Direct deposit
TXN001325,ACC0345,CUST0345,BR002,2023-10-07,22307.89,Deposit,Online,Completed,Interest credit
TXN001326,ACC0098,CUST0098,BR009,2022-03-14,23730.07,Transfer,Mobile,Completed,Loan payment
TXN001327,ACC0345,CUST0345,BR004,2023-06-28,11758.18,Transfer,Mobile,Completed,Loan payment
TXN001328,ACC0326,CUST0326,BR002,2024-11-23,21430.35,Payment,Online,Completed,Overdraft fee
TXN001329,ACC0107,CUST0107,BR003,2022-03-21,10459.8,Withdrawal,Branch,Completed,Interest credit
TXN001330,ACC0248,CUST0248,BR009,2023-01-04,21948.46,Fee,ATM,Completed,Transfer to savings
TXN001331,ACC0307,CUST0307,BR006,2024-09-12,7392.48,Deposit,ATM,Completed,Loan payment
TXN001332,ACC0340,CUST0340,BR007,2022-08-26,4413.1,Refund,Online,Completed,Bill payment
TXN001333,ACC0397,CUST0397,BR008,2024-09-28,15030.46,Payment,Online,Completed,Transfer to savings
TXN001334,ACC0032,CUST0032,BR009,2023-10-24,6547.52,Withdrawal,Branch,Completed,Service fee
TXN001335,ACC0468,CUST0468,BR001,2023-07-04,12142.78,Deposit,Online,Completed,Overdraft fee
TXN001336,ACC0449,CUST0449,BR003,2023-02-27,19491.0,Deposit,Phone,Completed,Direct deposit
TXN001337,ACC0011,CUST0011,BR001,2024-02-16,2265.42,Payment,ATM,Completed,Monthly deposit
TXN001338,ACC0266,CUST0266,BR004,2024-01-12,13391.46,Refund,Phone,Completed,Service fee
TXN001339,ACC0411,CUST0411,BR003,2024-02-05,8294.24,Deposit,Mobile,Completed,Monthly deposit
TXN001340,ACC0387,CUST0387,BR009,2022-07-29,12542.47,Payment,Online,Completed,Loan payment
TXN001341,ACC0324,CUST0324,BR004,2022-03-11,6818.73,Deposit,Branch,Completed,Service fee
TXN001342,ACC0442,CUST0442,BR002,2022-06-06,1856.52,Payment,Branch,Completed,Direct deposit
TXN001343,ACC0310,CUST0310,BR003,2022-07-15,18399.48,Payment,Mobile,Pending,Interest credit
TXN001344,ACC0218,CUST0218,BR009,2022-02-17,7560.83,Transfer,Online,Completed,Wire transfer
TXN001345,ACC0193,CUST0193,BR005,2024-05-29,2335.63,Refund,Phone,Completed,Direct deposit
TXN001346,ACC0260,CUST0260,BR004,2024-02-23,440.14,Transfer,Branch,Completed,ATM withdrawal
TXN001347,ACC0232,CUST0232,BR004,2022-02-20,9939.74,Deposit,ATM,Completed,Service fee
TXN001348,ACC0171,CUST0171,BR003,2022-06-21,2393.77,Deposit,Branch,Completed,Transfer to savings
TXN001349,ACC0316,CUST0316,BR008,2024-12-07,18078.58,Transfer,Mobile,Completed,Transfer to savings
TXN001350,ACC0160,CUST0160,BR006,2022-11-05,922.38,Payment,Phone,Completed,Loan payment
TXN001351,ACC0387,CUST0387,BR009,2024-09-27,13644.26,Withdrawal,Mobile,Completed,Direct deposit
TXN001352,ACC0285,CUST0285,BR002,2022-08-04,10648.29,Deposit,Mobile,Completed,ATM withdrawal
TXN001353,ACC0086,CUST0086,BR004,2024-06-15,21745.03,Deposit,Branch,Completed,Direct deposit
TXN001354,ACC0250,CUST0250,BR003,2024-05-06,9991.15,Withdrawal,Branch,Completed,Service fee
TXN001355,ACC0268,CUST0268,BR006,2024-02-01,14099.62,Deposit,ATM,Completed,Overdraft fee
TXN001356,ACC0488,CUST0488,BR006,2024-11-29,15116.9,Transfer,Mobile,Failed,Bill payment
TXN001357,ACC0085,CUST0085,BR009,2024-08-28,255.43,Withdrawal,Mobile,Failed,Monthly deposit
TXN001358,ACC0160,CUST0160,BR004,2023-02-13,17354.19,Transfer,ATM,Completed,Overdraft fee
TXN001359,ACC0081,CUST0081,BR002,2023-12-19,15912.22,Interest,ATM,Failed,Service fee
TXN001360,ACC0146,CUST0146,BR007,2023-09-19,9188.2,Payment,ATM,Completed,Loan payment
TXN001361,ACC0040,CUST0040,BR010,2022-11-09,2583.38,Deposit,Mobile,Completed,Direct deposit
TXN001362,ACC0301,CUST0301,BR007,2023-11-08,14395.64,Fee,Phone,Completed,Overdraft fee
TXN001363,ACC0343,CUST0343,BR008,2023-03-05,4210.8,Payment,Mobile,Completed,Bill payment
TXN001364,ACC0074,CUST0074,BR003,2024-08-31,21866.61,Withdrawal,Online,Completed,Transfer to savings
TXN001365,ACC0341,CUST0341,BR008,2023-11-01,7570.93,Payment,Mobile,Completed,Transfer to savings
TXN001366,ACC0362,CUST0362,BR008,2023-12-29,7800.93,Transfer,Phone,Completed,Loan payment
TXN001367,ACC0490,CUST0490,BR003,2023-07-23,17786.58,Fee,Phone,Completed,Service fee
TXN001368,ACC0351,CUST0351,BR002,2024-06-10,16305.78,Deposit,ATM,Completed,Interest credit
TXN001369,ACC0373,CUST0373,BR007,2023-03-14,15428.19,Fee,Mobile,Completed,Monthly deposit
TXN001370,ACC0101,CUST0101,BR008,2024-01-10,13154.8,Deposit,ATM,Pending,Service fee
TXN001371,ACC0258,CUST0258,BR001,2023-07-14,847.87,Withdrawal,Branch,Failed,Service fee
TXN001372,ACC0141,CUST0141,BR001,2022-03-04,21581.0,Interest,Phone,Completed,Wire transfer
TXN001373,ACC0384,CUST0384,BR009,2022-08-01,964.46,Deposit,Mobile,Completed,Bill payment
TXN001374,ACC0043,CUST0043,BR007,2022-09-02,1410.64,Transfer,Online,Pending,Service fee
TXN001375,ACC0437,CUST0437,BR004,2022-02-04,8323.3,Payment,ATM,Completed,Overdraft fee
TXN001376,ACC0370,CUST0370,BR006,2024-11-23,364.14,Payment,Branch,Completed,ATM withdrawal
TXN001377,ACC0099,CUST0099,BR009,2022-10-30,18226.64,Deposit,Branch,Completed,Direct deposit
TXN001378,ACC0210,CUST0210,BR003,2022-01-07,7786.0,Transfer,Online,Completed,ATM withdrawal
TXN001379,ACC0290,CUST0290,BR008,2022-06-30,2915.38,Deposit,Online,Completed,Monthly deposit
TXN001380,ACC0393,CUST0393,BR003,2022-01-22,5445.97,Withdrawal,Online,Failed,Service fee
TXN001381,ACC0429,CUST0429,BR004,2022-09-29,7769.07,Withdrawal,ATM,Completed,Interest credit
TXN001382,ACC0212,CUST0212,BR004,2023-01-21,6827.26,Deposit,ATM,Completed,ATM withdrawal
TXN001383,ACC0251,CUST0251,BR006,2024-01-15,8727.99,Transfer,Branch,Completed,Bill payment
TXN001384,ACC0019,CUST0019,BR010,2024-02-29,3901.05,Transfer,Branch,Completed,Service fee
TXN001385,ACC0107,CUST0107,BR006,2024-10-28,13794.76,Payment,ATM,Completed,Service fee
TXN001386,ACC0112,CUST0112,BR008,2023-06-19,795.89,Deposit,Mobile,Completed,Interest credit
TXN001387,ACC0191,CUST0191,BR010,2024-02-13,16461.04,Interest,ATM,Completed,Monthly deposit
TXN001388,ACC0082,CUST0082,BR007,2024-08-31,8374.46,Transfer,Online,Completed,Bill payment
TXN001389,ACC0240,CUST0240,BR009,2023-01-17,18803.61,Withdrawal,Phone,Completed,Transfer to savings
TXN001390,ACC0375,CUST0375,BR007,2024-08-27,20854.07,Withdrawal,ATM,Completed,Transfer to savings
TXN001391,ACC0154,CUST0154,BR001,2023-04-25,19081.69,Interest,Phone,Completed,Service fee
TXN001392,ACC0489,CUST0489,BR010,2024-03-31,14830.97,Deposit,Mobile,Pending,Direct deposit
TXN001393,ACC0102,CUST0102,BR010,2022-10-13,3255.97,Withdrawal,Online,Completed,Bill payment
TXN001394,ACC0411,CUST0411,BR006,2024-07-28,9905.89,Transfer,Mobile,Completed,Service fee
TXN001395,ACC0042,CUST0042,BR003,2023-04-29,21445.48,Withdrawal,Mobile,Completed,Interest credit
TXN001396,ACC0003,CUST0003,BR008,2022-11-23,8624.35,Transfer,Branch,Pending,Transfer to savings
TXN001397,ACC0426,CUST0426,BR008,2023-05-13,19078.77,Deposit,Mobile,Failed,Transfer to savings
TXN001398,ACC0396,CUST0396,BR006,2023-08-03,20496.58,Payment,Branch,Completed,Interest credit
TXN001399,ACC0251,CUST0251,BR010,2022-02-25,5550.13,Transfer,Mobile,Completed,Monthly deposit
TXN001400,ACC0313,CUST0313,BR010,2024-03-26,22865.5,Transfer,Mobile,Completed,Service fee
TXN001401,ACC0223,CUST0223,BR002,2023-11-27,9607.82,Deposit,Mobile,Completed,Wire transfer
TXN001402,ACC0018,CUST0018,BR005,2024-05-13,4496.15,Withdrawal,Phone,Completed,ATM withdrawal
TXN001403,ACC0178,CUST0178,BR002,2024-04-08,20090.72,Deposit,ATM,Completed,Wire transfer
TXN001404,ACC0006,CUST0006,BR008,2024-04-02,10567.2,Deposit,Branch,Completed,Overdraft fee
TXN001405,ACC0414,CUST0414,BR008,2024-10-25,9326.9,Transfer,ATM,Failed,ATM withdrawal
TXN001406,ACC0403,CUST0403,BR003,2024-05-18,13297.47,Withdrawal,Online,Completed,Overdraft fee
TXN001407,ACC0133,CUST0133,BR004,2024-11-20,20322.75,Payment,Branch,Completed,Monthly deposit
TXN001408,ACC0063,CUST0063,BR008,2024-07-31,9183.93,Interest,ATM,Completed,Service fee
TXN001409,ACC0393,CUST0393,BR001,2023-07-02,4476.42,Withdrawal,Online,Completed,Monthly deposit
TXN001410,ACC0306,CUST0306,BR002,2024-01-02,18300.29,Transfer,Branch,Completed,ATM withdrawal
TXN001411,ACC0065,CUST0065,BR003,2024-10-07,10783.2,Withdrawal,Branch,Completed,Direct deposit
TXN001412,ACC0292,CUST0292,BR008,2022-03-25,1922.64,Withdrawal,Mobile,Completed,ATM withdrawal
TXN001413,ACC0196,CUST0196,BR009,2022-06-11,8450.94,Transfer,ATM,Completed,Service fee
TXN001414,ACC0370,CUST0370,BR002,2024-06-06,24129.35,Payment,Phone,Completed,Direct deposit
TXN001415,ACC0277,CUST0277,BR004,2022-04-11,9362.17,Transfer,Branch,Completed,Bill payment
TXN001416,ACC0142,CUST0142,BR009,2022-04-04,15119.52,Interest,ATM,Completed,Monthly deposit
TXN001417,ACC0401,CUST0401,BR007,2022-09-23,6876.47,Transfer,ATM,Completed,Interest credit
TXN001418,ACC0114,CUST0114,BR002,2023-08-13,18206.82,Transfer,Branch,Completed,Interest credit
TXN001419,ACC0278,CUST0278,BR007,2024-09-01,23247.52,Deposit,ATM,Pending,Bill payment
TXN001420,ACC0237,CUST0237,BR008,2023-03-08,13310.69,Deposit,Branch,Completed,Overdraft fee
TXN001421,ACC0496,CUST0496,BR002,2024-09-23,14037.53,Withdrawal,Mobile,Completed,Service fee
TXN001422,ACC0150,CUST0150,BR006,2024-07-13,16865.79,Deposit,Phone,Completed,Overdraft fee
TXN001423,ACC0221,CUST0221,BR007,2022-02-17,18787.2,Withdrawal,Branch,Completed,Direct deposit
TXN001424,ACC0068,CUST0068,BR007,2022-09-10,2433.53,Deposit,Online,Completed,Bill payment
TXN001425,ACC0393,CUST0393,BR007,2024-04-16,8807.1,Deposit,Phone,Completed,ATM withdrawal
TXN001426,ACC0341,CUST0341,BR006,2024-10-25,13395.32,Withdrawal,Branch,Completed,Wire transfer
TXN001427,ACC0081,CUST0081,BR003,2024-03-30,7217.31,Transfer,ATM,Completed,ATM withdrawal
TXN001428,ACC0197,CUST0197,BR010,2024-05-06,24356.44,Withdrawal,Online,Completed,Overdraft fee
TXN001429,ACC0258,CUST0258,BR002,2024-04-17,23637.77,Withdrawal,Mobile,Completed,ATM withdrawal
TXN001430,ACC0488,CUST0488,BR006,2022-02-16,18576.7,Interest,Branch,Pending,Bill payment
TXN001431,ACC0235,CUST0235,BR006,2023-05-06,4388.52,Interest,Mobile,Completed,Monthly deposit
TXN001432,ACC0106,CUST0106,BR010,2024-08-02,11485.23,Payment,Branch,Completed,Wire transfer
TXN001433,ACC0257,CUST0257,BR002,2023-11-10,21803.42,Interest,Mobile,Failed,Monthly deposit
TXN001434,ACC0384,CUST0384,BR001,2024-04-12,21677.9,Refund,Branch,Completed,Service fee
TXN001435,ACC0453,CUST0453,BR009,2022-09-05,17897.71,Transfer,Phone,Completed,Monthly deposit
TXN001436,ACC0150,CUST0150,BR007,2022-03-23,9090.7,Payment,Phone,Completed,ATM withdrawal
TXN001437,ACC0054,CUST0054,BR003,2023-06-22,18950.93,Transfer,Online,Completed,Interest credit
TXN001438,ACC0073,CUST0073,BR004,2024-09-15,5260.02,Deposit,Online,Completed,Loan payment
TXN001439,ACC0388,CUST0388,BR005,2023-12-03,7389.35,Withdrawal,Branch,Completed,Overdraft fee
TXN001440,ACC0019,CUST0019,BR003,2022-10-31,13049.26,Deposit,ATM,Completed,Service fee
TXN001441,ACC0484,CUST0484,BR003,2023-09-17,11887.37,Withdrawal,ATM,Completed,Bill payment
TXN001442,ACC0076,CUST0076,BR010,2023-08-22,21480.1,Withdrawal,Mobile,Completed,Service fee
TXN001443,ACC0076,CUST0076,BR010,2022-01-25,6492.94,Payment,Phone,Completed,Bill payment
TXN001444,ACC0498,CUST0498,BR006,2022-11-16,14682.51,Transfer,Phone,Pending,Wire transfer
TXN001445,ACC0332,CUST0332,BR003,2024-12-11,12056.49,Transfer,Branch,Failed,Interest credit
TXN001446,ACC0116,CUST0116,BR005,2023-02-27,5615.51,Withdrawal,Online,Completed,Wire transfer
TXN001447,ACC0292,CUST0292,BR001,2024-12-09,22454.39,Payment,ATM,Completed,ATM withdrawal
TXN001448,ACC0488,CUST0488,BR006,2024-11-05,1689.27,Transfer,Phone,Completed,ATM withdrawal
TXN001449,ACC0497,CUST0497,BR001,2024-07-03,14171.89,Deposit,ATM,Completed,Loan payment
TXN001450,ACC0117,CUST0117,BR008,2022-12-30,1015.42,Transfer,Phone,Completed,ATM withdrawal
TXN001451,ACC0464,CUST0464,BR003,2024-12-06,7575.99,Deposit,Mobile,Completed,Wire transfer
TXN001452,ACC0051,CUST0051,BR009,2022-04-15,7978.27,Transfer,Mobile,Completed,Wire transfer
TXN001453,ACC0102,CUST0102,BR002,2023-03-17,14961.36,Withdrawal,Online,Pending,ATM withdrawal
TXN001454,ACC0369,CUST0369,BR008,2023-02-03,14727.55,Transfer,Branch,Completed,Transfer to savings
TXN001455,ACC0308,CUST0308,BR005,2024-10-05,15781.89,Withdrawal,Branch,Failed,Service fee
TXN001456,ACC0136,CUST0136,BR009,2023-05-25,8535.15,Payment,Phone,Completed,Bill payment
TXN001457,ACC0250,CUST0250,BR001,2023-10-16,22335.25,Transfer,Branch,Completed,Transfer to savings
TXN001458,ACC0345,CUST0345,BR005,2022-07-13,23133.13,Withdrawal,Phone,Completed,ATM withdrawal
TXN001459,ACC0391,CUST0391,BR004,2023-03-13,7686.94,Withdrawal,Phone,Completed,Overdraft fee
TXN001460,ACC0108,CUST0108,BR010,2022-11-13,8100.9,Deposit,Branch,Pending,Overdraft fee
TXN001461,ACC0340,CUST0340,BR003,2023-10-29,23918.11,Refund,Phone,Completed,Service fee
TXN001462,ACC0118,CUST0118,BR005,2024-08-24,23358.91,Fee,ATM,Completed,Interest credit
TXN001463,ACC0425,CUST0425,BR006,2024-07-10,7707.34,Transfer,Branch,Failed,Monthly deposit
TXN001464,ACC0496,CUST0496,BR007,2023-12-26,16148.36,Deposit,Branch,Completed,Loan payment
TXN001465,ACC0107,CUST0107,BR005,2023-08-27,20815.47,Deposit,Branch,Completed,Direct deposit
TXN001466,ACC0379,CUST0379,BR004,2023-03-17,15442.72,Withdrawal,ATM,Completed,Interest credit
TXN001467,ACC0371,CUST0371,BR008,2024-08-20,23801.61,Interest,Branch,Pending,Wire transfer
TXN001468,ACC0128,CUST0128,BR005,2024-02-08,1492.33,Deposit,ATM,Completed,Service fee
TXN001469,ACC0057,CUST0057,BR008,2022-10-03,22022.43,Deposit,Branch,Pending,Overdraft fee
TXN001470,ACC0154,CUST0154,BR010,2023-02-14,14050.29,Withdrawal,ATM,Completed,Service fee
TXN001471,ACC0286,CUST0286,BR009,2023-08-20,17242.36,Deposit,Online,Completed,Interest credit
TXN001472,ACC0491,CUST0491,BR006,2024-07-02,18684.36,Deposit,ATM,Completed,Interest credit
TXN001473,ACC0102,CUST0102,BR005,2023-06-07,15094.39,Interest,Mobile,Completed,Transfer to savings
TXN001474,ACC0413,CUST0413,BR008,2022-04-09,20793.54,Deposit,Phone,Completed,Monthly deposit
TXN001475,ACC0492,CUST0492,BR009,2023-11-01,19755.54,Transfer,Phone,Completed,ATM withdrawal
TXN001476,ACC0290,CUST0290,BR002,2022-08-19,13298.74,Payment,Online,Completed,Loan payment
TXN001477,ACC0385,CUST0385,BR002,2024-06-01,20445.72,Transfer,Mobile,Completed,Overdraft fee
TXN001478,ACC0174,CUST0174,BR008,2024-12-16,19530.01,Payment,Branch,Completed,Service fee
TXN001479,ACC0004,CUST0004,BR010,2024-03-09,481.6,Deposit,Branch,Pending,Overdraft fee
TXN001480,ACC0346,CUST0346,BR006,2024-12-26,11449.26,Payment,Phone,Pending,Overdraft fee
TXN001481,ACC0079,CUST0079,BR004,2022-10-31,5161.54,Deposit,Online,Failed,Monthly deposit
TXN001482,ACC0400,CUST0400,BR003,2023-12-15,23866.97,Withdrawal,ATM,Completed,Loan payment
TXN001483,ACC0156,CUST0156,BR003,2024-05-18,24775.18,Deposit,Mobile,Completed,Wire transfer
TXN001484,ACC0064,CUST0064,BR007,2022-02-22,11104.37,Payment,Mobile,Completed,Transfer to savings
TXN001485,ACC0102,CUST0102,BR004,2024-02-19,14759.53,Deposit,Mobile,Completed,Direct deposit
TXN001486,ACC0063,CUST0063,BR003,2023-03-06,3017.75,Transfer,Phone,Failed,Transfer to savings
TXN001487,ACC0098,CUST0098,BR004,2022-07-05,19996.78,Withdrawal,ATM,Failed,Monthly deposit
TXN001488,ACC0004,CUST0004,BR007,2024-05-10,10013.71,Fee,ATM,Completed,ATM withdrawal
TXN001489,ACC0223,CUST0223,BR005,2023-04-15,24992.67,Deposit,Branch,Completed,Service fee
TXN001490,ACC0374,CUST0374,BR006,2022-04-03,3526.99,Deposit,Phone,Completed,Bill payment
TXN001491,ACC0356,CUST0356,BR008,2022-03-21,1538.92,Fee,ATM,Completed,Bill payment
TXN001492,ACC0215,CUST0215,BR003,2022-12-24,23407.93,Refund,Mobile,Failed,Bill payment
TXN001493,ACC0016,CUST0016,BR008,2023-02-22,7658.56,Transfer,ATM,Completed,Monthly deposit
